tactile0,tactile1,tactile2,tactile3,tactile4,tactile5,tactile6,tactile7,tactile8,tactile9,tactile10,tactile11,tactile12,tactile13,tactile14,tactile15
0,0,0,0,0.100000001,0.145161286,0.11290323,0.180645153,0.554838717,0.648387134,0.467741936,0.403225809,0,0,0,0
0,0,0,0,0.087096773,0.129032254,0.100000001,0.161290333,0.538709641,0.648387134,0.46129033,0.409677416,0,0,0,0
0,0,0,0,0.061290324,0.096774191,0.077419356,0.119354837,0.419354826,0.545161307,0.370967716,0.351612896,0,0,0,0
0,0,0,0,0.025806451,0.048387095,0.038709678,0.048387095,0.148387104,0.261290312,0.158064514,0.193548381,0,0,0,0
0,0,0,0,0.019354839,0.038709678,0.032258064,0.041935485,0.035483871,0.064516127,0.051612902,0.061290324,0.029032258,0.048387095,0.035483871,0.038709678
0,0,0,0,0.019354839,0.038709678,0.029032258,0.041935485,0.019354839,0.032258064,0.032258064,0.025806451,0.048387095,0.070967741,0.054838713,0.061290324
0,0,0,0,0.016129032,0.032258064,0.029032258,0.038709678,0.012903226,0.025806451,0.029032258,0.019354839,0.019354839,0.022580644,0.022580644,0.029032258
0,0,0,0,0.022580644,0.038709678,0.032258064,0.038709678,0.012903226,0.022580644,0.025806451,0.019354839,0,0,0,0
0,0,0,0,0.029032258,0.051612902,0.041935485,0.054838713,0.019354839,0.032258064,0.032258064,0.022580644,0,0,0,0
0,0,0,0,0.022580644,0.041935485,0.032258064,0.041935485,0.012903226,0.032258064,0.029032258,0.025806451,0,0,0,0
0,0,0,0,0.016129032,0.032258064,0.025806451,0.038709678,0.009677419,0.022580644,0.022580644,0.016129032,0.009677419,0.009677419,0.009677419,0.012903226
0,0,0,0,0.016129032,0.032258064,0.025806451,0.035483871,0.009677419,0.022580644,0.022580644,0.012903226,0,0.009677419,0.009677419,0.012903226
0,0,0,0,0.016129032,0.032258064,0.025806451,0.035483871,0.009677419,0.016129032,0.022580644,0.016129032,0,0,0.003225806,0.006451613
0,0,0,0,0.019354839,0.038709678,0.029032258,0.038709678,0.009677419,0.022580644,0.022580644,0.016129032,0,0,0,0
0,0,0,0,0.016129032,0.032258064,0.025806451,0.035483871,0.009677419,0.022580644,0.022580644,0.016129032,0,0,0.003225806,0
0,0,0,0,0.016129032,0.029032258,0.025806451,0.035483871,0.009677419,0.016129032,0.022580644,0.012903226,0,0,0.003225806,0.006451613
0,0,0,0,0.016129032,0.032258064,0.025806451,0.035483871,0.009677419,0.016129032,0.019354839,0.012903226,0,0,0.003225806,0.006451613
0,0,0,0,0.012903226,0.029032258,0.025806451,0.035483871,0.009677419,0.016129032,0.019354839,0.012903226,0,0,0.003225806,0.006451613
0,0,0,0,0.012903226,0.029032258,0.025806451,0.035483871,0.009677419,0.016129032,0.019354839,0.012903226,0,0,0.003225806,0.006451613
0,0,0,0,0.016129032,0.032258064,0.025806451,0.032258064,0.009677419,0.016129032,0.019354839,0.012903226,0,0,0.003225806,0
0,0,0,0,0.012903226,0.029032258,0.025806451,0.032258064,0.009677419,0.016129032,0.019354839,0.012903226,0,0,0.003225806,0.006451613
0,0,0,0,0.016129032,0.029032258,0.025806451,0.032258064,0.009677419,0.016129032,0.019354839,0.012903226,0,0,0.003225806,0.006451613
0,0,0,0,0.012903226,0.029032258,0.025806451,0.032258064,0.003225806,0.016129032,0.019354839,0.012903226,0,0.009677419,0.003225806,0.006451613
0,0,0,0,0.012903226,0.029032258,0.025806451,0.032258064,0.009677419,0.016129032,0.019354839,0.012903226,0,0.009677419,0.009677419,0.006451613
0,0,0,0,0.012903226,0.029032258,0.025806451,0.032258064,0.009677419,0.016129032,0.019354839,0.012903226,0,0,0.003225806,0
0,0,0,0,0.016129032,0.029032258,0.025806451,0.032258064,0.009677419,0.016129032,0.019354839,0.012903226,0,0,0.003225806,0
0,0,0,0,0.012903226,0.029032258,0.022580644,0.032258064,0.003225806,0.016129032,0.019354839,0.012903226,0,0.009677419,0.009677419,0.006451613
0,0,0,0,0.012903226,0.029032258,0.025806451,0.032258064,0.003225806,0.016129032,0.019354839,0.012903226,0.019354839,0.022580644,0.022580644,0.022580644
0,0,0,0,0.009677419,0.029032258,0.022580644,0.032258064,0.003225806,0.012903226,0.019354839,0.009677419,0.048387095,0.070967741,0.048387095,0.045161288
0,0,0,0,0.009677419,0.029032258,0.025806451,0.032258064,0.009677419,0.016129032,0.016129032,0.009677419,0.161290333,0.209677413,0.148387104,0.138709679
0,0,0,0,0.009677419,0.029032258,0.025806451,0.032258064,0.009677419,0.012903226,0.019354839,0.012903226,0.335483879,0.393548369,0.277419358,0.254838705
0,0,0,0,0.012903226,0.029032258,0.025806451,0.035483871,0.009677419,0.012903226,0.019354839,0.009677419,0.438709706,0.493548393,0.351612896,0.319354832
0,0,0,0,0.012903226,0.029032258,0.025806451,0.032258064,0.009677419,0.016129032,0.016129032,0.009677419,0.532258034,0.577419341,0.419354826,0.380645156
0,0,0,0,0.012903226,0.032258064,0.025806451,0.035483871,0.009677419,0.012903226,0.019354839,0.009677419,0.593548417,0.651612937,0.474193543,0.429032236
0,0,0,0,0.012903226,0.029032258,0.025806451,0.032258064,0.009677419,0.016129032,0.019354839,0.009677419,0.635483861,0.677419364,0.5,0.45161292
0,0,0,0,0.012903226,0.029032258,0.025806451,0.035483871,0.003225806,0.012903226,0.019354839,0.012903226,0.654838741,0.690322578,0.512903214,0.458064526
0,0,0,0,0.012903226,0.029032258,0.025806451,0.032258064,0.009677419,0.022580644,0.022580644,0.016129032,0.664516151,0.703225791,0.512903214,0.458064526
0,0,0,0,0.016129032,0.029032258,0.025806451,0.032258064,0.009677419,0.022580644,0.025806451,0.025806451,0.674193561,0.712903202,0.525806427,0.467741936
0,0,0,0,0.016129032,0.029032258,0.025806451,0.032258064,0.009677419,0.022580644,0.025806451,0.032258064,0.683870971,0.712903202,0.525806427,0.467741936
0,0,0,0,0.016129032,0.029032258,0.025806451,0.032258064,0.009677419,0.025806451,0.029032258,0.035483871,0.683870971,0.712903202,0.532258034,0.467741936
0,0,0,0,0.016129032,0.029032258,0.025806451,0.032258064,0.012903226,0.025806451,0.029032258,0.038709678,0.696774185,0.725806415,0.532258034,0.467741936
0,0,0,0,0.016129032,0.029032258,0.025806451,0.032258064,0.012903226,0.032258064,0.032258064,0.038709678,0.696774185,0.712903202,0.532258034,0.467741936
0,0,0,0,0.016129032,0.029032258,0.025806451,0.029032258,0.012903226,0.025806451,0.032258064,0.038709678,0.696774185,0.725806415,0.532258034,0.474193543
0,0,0,0,0.016129032,0.029032258,0.025806451,0.032258064,0.012903226,0.025806451,0.029032258,0.038709678,0.696774185,0.725806415,0.535483837,0.474193543
0,0,0,0,0.016129032,0.029032258,0.022580644,0.032258064,0.012903226,0.025806451,0.029032258,0.038709678,0.696774185,0.725806415,0.535483837,0.474193543
0,0,0,0,0.016129032,0.029032258,0.025806451,0.032258064,0.012903226,0.025806451,0.029032258,0.038709678,0.696774185,0.725806415,0.535483837,0.474193543
0,0,0,0,0.016129032,0.029032258,0.022580644,0.032258064,0.009677419,0.025806451,0.029032258,0.038709678,0.696774185,0.725806415,0.535483837,0.474193543
0,0,0,0,0.016129032,0.029032258,0.022580644,0.029032258,0.009677419,0.025806451,0.029032258,0.038709678,0.696774185,0.725806415,0.535483837,0.474193543
0,0,0,0,0.016129032,0.029032258,0.025806451,0.029032258,0.012903226,0.025806451,0.029032258,0.035483871,0.696774185,0.725806415,0.535483837,0.474193543
0,0,0,0,0.012903226,0.029032258,0.025806451,0.032258064,0.009677419,0.025806451,0.029032258,0.038709678,0.706451595,0.725806415,0.535483837,0.474193543
0,0,0,0,0.016129032,0.029032258,0.022580644,0.032258064,0.009677419,0.025806451,0.029032258,0.035483871,0.696774185,0.725806415,0.535483837,0.474193543
0,0,0,0,0.016129032,0.029032258,0.025806451,0.032258064,0.012903226,0.025806451,0.029032258,0.035483871,0.696774185,0.725806415,0.535483837,0.474193543
0,0,0,0,0.016129032,0.029032258,0.025806451,0.029032258,0.009677419,0.025806451,0.029032258,0.038709678,0.696774185,0.725806415,0.535483837,0.474193543
0,0,0,0,0.016129032,0.029032258,0.022580644,0.029032258,0.012903226,0.025806451,0.029032258,0.035483871,0.696774185,0.725806415,0.535483837,0.474193543
0,0,0,0,0.012903226,0.029032258,0.025806451,0.032258064,0.009677419,0.025806451,0.029032258,0.035483871,0.696774185,0.725806415,0.535483837,0.474193543
0,0,0,0,0.016129032,0.029032258,0.022580644,0.029032258,0.012903226,0.025806451,0.029032258,0.038709678,0.706451595,0.725806415,0.535483837,0.474193543
0,0,0,0,0.012903226,0.029032258,0.025806451,0.029032258,0.009677419,0.025806451,0.029032258,0.035483871,0.706451595,0.725806415,0.535483837,0.474193543
0,0,0,0,0.016129032,0.029032258,0.022580644,0.032258064,0.012903226,0.025806451,0.029032258,0.038709678,0.706451595,0.725806415,0.535483837,0.474193543
0,0,0,0,0.016129032,0.029032258,0.022580644,0.029032258,0.009677419,0.025806451,0.029032258,0.035483871,0.706451595,0.725806415,0.535483837,0.474193543
0,0,0,0,0.016129032,0.029032258,0.022580644,0.032258064,0.012903226,0.025806451,0.029032258,0.035483871,0.696774185,0.725806415,0.535483837,0.474193543
0,0,0,0,0.016129032,0.025806451,0.022580644,0.032258064,0.009677419,0.025806451,0.029032258,0.038709678,0.696774185,0.725806415,0.535483837,0.474193543
0,0,0,0,0.016129032,0.029032258,0.022580644,0.032258064,0.009677419,0.025806451,0.029032258,0.035483871,0.696774185,0.725806415,0.535483837,0.474193543
0,0,0,0,0.016129032,0.029032258,0.022580644,0.029032258,0.009677419,0.025806451,0.029032258,0.035483871,0.696774185,0.725806415,0.535483837,0.474193543
0,0,0,0,0.016129032,0.029032258,0.022580644,0.029032258,0.009677419,0.025806451,0.029032258,0.035483871,0.696774185,0.725806415,0.535483837,0.474193543
0,0,0,0,0.016129032,0.029032258,0.022580644,0.029032258,0.009677419,0.022580644,0.025806451,0.035483871,0.696774185,0.725806415,0.535483837,0.474193543
0,0,0,0,0.012903226,0.029032258,0.022580644,0.029032258,0.009677419,0.025806451,0.029032258,0.035483871,0.696774185,0.725806415,0.535483837,0.474193543
0,0,0,0,0.016129032,0.029032258,0.022580644,0.029032258,0.009677419,0.025806451,0.025806451,0.032258064,0.696774185,0.725806415,0.535483837,0.474193543
0,0,0,0,0.016129032,0.025806451,0.022580644,0.029032258,0.009677419,0.022580644,0.025806451,0.025806451,0.696774185,0.725806415,0.535483837,0.474193543
0,0,0,0,0.016129032,0.029032258,0.022580644,0.029032258,0.009677419,0.022580644,0.022580644,0.025806451,0.696774185,0.725806415,0.532258034,0.474193543
0,0,0,0,0.012903226,0.029032258,0.022580644,0.032258064,0.009677419,0.022580644,0.022580644,0.022580644,0.696774185,0.725806415,0.535483837,0.483870953
0,0,0,0,0.012903226,0.029032258,0.022580644,0.032258064,0.009677419,0.016129032,0.022580644,0.019354839,0.696774185,0.725806415,0.535483837,0.483870953
0,0,0,0,0.012903226,0.029032258,0.022580644,0.032258064,0.009677419,0.016129032,0.019354839,0.019354839,0.696774185,0.725806415,0.535483837,0.483870953
0,0,0,0,0.012903226,0.025806451,0.022580644,0.032258064,0.009677419,0.016129032,0.019354839,0.016129032,0.696774185,0.725806415,0.535483837,0.483870953
0,0,0,0,0.016129032,0.029032258,0.022580644,0.029032258,0.003225806,0.012903226,0.019354839,0.016129032,0.683870971,0.725806415,0.535483837,0.483870953
0,0,0,0,0.012903226,0.025806451,0.022580644,0.029032258,0.009677419,0.012903226,0.016129032,0.012903226,0.683870971,0.725806415,0.535483837,0.483870953
0,0,0,0,0.012903226,0.029032258,0.022580644,0.029032258,0.003225806,0.012903226,0.016129032,0.009677419,0.664516151,0.725806415,0.535483837,0.49032259
0,0,0,0,0.012903226,0.029032258,0.022580644,0.032258064,0.003225806,0.012903226,0.016129032,0.009677419,0.654838741,0.712903202,0.525806427,0.483870953
0.022580644,0,0,0,0.012903226,0.025806451,0.022580644,0.032258064,0.003225806,0.012903226,0.016129032,0.012903226,0.603225827,0.690322578,0.506451607,0.467741936
0.077419356,0,0,0,0.012903226,0.029032258,0.022580644,0.032258064,0.009677419,0.012903226,0.016129032,0.012903226,0.532258034,0.638709664,0.467741936,0.441935509
0.119354837,0,0.019354839,0,0.012903226,0.025806451,0.022580644,0.029032258,0.009677419,0.016129032,0.016129032,0.009677419,0.49032259,0.616129041,0.438709706,0.419354826
0.122580647,0,0.022580644,0,0.012903226,0.025806451,0.022580644,0.029032258,0.003225806,0.016129032,0.016129032,0.009677419,0.47096774,0.590322554,0.425806433,0.412903219
0.119354837,0,0.022580644,0,0.016129032,0.025806451,0.022580644,0.029032258,0.003225806,0.012903226,0.016129032,0.009677419,0.448387116,0.564516127,0.406451613,0.396774173
0.106451608,0,0.019354839,0,0.016129032,0.025806451,0.022580644,0.029032258,0.003225806,0.012903226,0.016129032,0.009677419,0.377419353,0.493548393,0.351612896,0.348387092
0.096774191,0,0.025806451,0,0.012903226,0.025806451,0.022580644,0.029032258,0.003225806,0.012903226,0.016129032,0.009677419,0.245161295,0.354838699,0.258064508,0.270967752
0.070967741,0.009677419,0.025806451,0.012903226,0.009677419,0.025806451,0.019354839,0.029032258,0.003225806,0.012903226,0.016129032,0.009677419,0.132258058,0.219354853,0.158064514,0.17741935
0.035483871,0.006451613,0.012903226,0.022580644,0.009677419,0.025806451,0.019354839,0.029032258,0.003225806,0.012903226,0.016129032,0.009677419,0.070967741,0.135483876,0.090322576,0.116129033
0,0,0,0.006451613,0.009677419,0.025806451,0.019354839,0.029032258,0.003225806,0.012903226,0.016129032,0.009677419,0.048387095,0.096774191,0.074193552,0.08387097
0,0,0,0,0.009677419,0.025806451,0.019354839,0.029032258,0.003225806,0.012903226,0.016129032,0.009677419,0.048387095,0.08387097,0.061290324,0.067741938
0,0,0,0,0.009677419,0.025806451,0.019354839,0.025806451,0.003225806,0.012903226,0.016129032,0.009677419,0.038709678,0.070967741,0.048387095,0.051612902
0,0,0,0,0.009677419,0.025806451,0.019354839,0.025806451,0.003225806,0.012903226,0.016129032,0.009677419,0.029032258,0.061290324,0.041935485,0.051612902
0,0,0,0.006451613,0.009677419,0.025806451,0.019354839,0.025806451,0.003225806,0.012903226,0.016129032,0.009677419,0.029032258,0.061290324,0.048387095,0.061290324
0,0,0,0.003225806,0.009677419,0.025806451,0.019354839,0.029032258,0.003225806,0.012903226,0.012903226,0.009677419,0.029032258,0.070967741,0.048387095,0.061290324
0,0,0,0,0.009677419,0.025806451,0.019354839,0.025806451,0.003225806,0.012903226,0.016129032,0.009677419,0.029032258,0.061290324,0.041935485,0.051612902
0,0,0,0,0.009677419,0.025806451,0.019354839,0.029032258,0.003225806,0.012903226,0.016129032,0.009677419,0.019354839,0.048387095,0.035483871,0.045161288
0,0,0,0,0.009677419,0.025806451,0.019354839,0.025806451,0.003225806,0.012903226,0.012903226,0.006451613,0.019354839,0.048387095,0.035483871,0.045161288
0,0,0,0,0.009677419,0.022580644,0.019354839,0.025806451,0.003225806,0.006451613,0.016129032,0.009677419,0.029032258,0.061290324,0.041935485,0.051612902
0,0,0,0,0.009677419,0.022580644,0.019354839,0.025806451,0.003225806,0.012903226,0.016129032,0.006451613,0.029032258,0.048387095,0.041935485,0.051612902
0,0,0,0.006451613,0.009677419,0.022580644,0.019354839,0.025806451,0.003225806,0.012903226,0.012903226,0.009677419,0.019354839,0.048387095,0.035483871,0.045161288
0,0,0,0.012903226,0.009677419,0.025806451,0.019354839,0.025806451,0.003225806,0.012903226,0.012903226,0.009677419,0.019354839,0.048387095,0.035483871,0.045161288
0,0,0,0.009677419,0.009677419,0.025806451,0.019354839,0.025806451,0.003225806,0.012903226,0.016129032,0.009677419,0.019354839,0.048387095,0.035483871,0.045161288
0.032258064,0.035483871,0.025806451,0.038709678,0.009677419,0.025806451,0.019354839,0.025806451,0.003225806,0.012903226,0.016129032,0.009677419,0.009677419,0.035483871,0.029032258,0.045161288
0.17741935,0.222580656,0.148387104,0.145161286,0.009677419,0.022580644,0.019354839,0.029032258,0.003225806,0.012903226,0.016129032,0.009677419,0,0.022580644,0.022580644,0.029032258
0.348387092,0.46129033,0.335483879,0.325806469,0.009677419,0.025806451,0.019354839,0.025806451,0.003225806,0.012903226,0.016129032,0.009677419,0,0.009677419,0.009677419,0.006451613
0.42258063,0.564516127,0.43225804,0.435483843,0.022580644,0.029032258,0.025806451,0.022580644,0.003225806,0.012903226,0.016129032,0.009677419,0,0.009677419,0.003225806,0.006451613
0.445161313,0.59677422,0.467741936,0.474193543,0.025806451,0.032258064,0.025806451,0.022580644,0.003225806,0.012903226,0.016129032,0.009677419,0,0.009677419,0.003225806,0.006451613
0.448387116,0.606451631,0.477419347,0.487096757,0.029032258,0.032258064,0.025806451,0.022580644,0.003225806,0.012903226,0.016129032,0.009677419,0,0,0.003225806,0.006451613
0.448387116,0.606451631,0.48064515,0.49032259,0.029032258,0.038709678,0.029032258,0.025806451,0.003225806,0.012903226,0.016129032,0.009677419,0,0,0.003225806,0.006451613
0.448387116,0.606451631,0.48064515,0.493548393,0.029032258,0.038709678,0.032258064,0.025806451,0.003225806,0.012903226,0.016129032,0.009677419,0,0,0.003225806,0.006451613
0.445161313,0.606451631,0.48064515,0.493548393,0.032258064,0.038709678,0.032258064,0.025806451,0.003225806,0.012903226,0.016129032,0.009677419,0,0,0.003225806,0.006451613
0.445161313,0.606451631,0.48064515,0.493548393,0.035483871,0.038709678,0.032258064,0.025806451,0.003225806,0.012903226,0.016129032,0.009677419,0,0,0.003225806,0
0.445161313,0.606451631,0.48064515,0.496774197,0.035483871,0.041935485,0.032258064,0.025806451,0.003225806,0.012903226,0.016129032,0.009677419,0,0,0.003225806,0
0.441935509,0.606451631,0.48064515,0.496774197,0.032258064,0.041935485,0.032258064,0.025806451,0.003225806,0.006451613,0.016129032,0.009677419,0,0,0,0
0.441935509,0.606451631,0.477419347,0.493548393,0.032258064,0.041935485,0.032258064,0.025806451,0.003225806,0.012903226,0.012903226,0.009677419,0,0,0,0
0.438709706,0.603225827,0.474193543,0.493548393,0.035483871,0.041935485,0.032258064,0.025806451,0.003225806,0.012903226,0.016129032,0.009677419,0,0,0,0
0.435483843,0.603225827,0.47096774,0.49032259,0.032258064,0.041935485,0.032258064,0.025806451,0.003225806,0.012903226,0.016129032,0.009677419,0,0,0,0
0.435483843,0.59677422,0.467741936,0.487096757,0.032258064,0.041935485,0.032258064,0.025806451,0.003225806,0.006451613,0.016129032,0.009677419,0,0,0.003225806,0
0.438709706,0.59677422,0.467741936,0.477419347,0.025806451,0.032258064,0.025806451,0.022580644,0.003225806,0.006451613,0.012903226,0.009677419,0,0,0,0
0.45161292,0.59677422,0.467741936,0.46129033,0.019354839,0.025806451,0.022580644,0.019354839,0.003225806,0.012903226,0.012903226,0.009677419,0,0,0,0
0.467741936,0.59677422,0.467741936,0.438709706,0.012903226,0.025806451,0.019354839,0.022580644,0.003225806,0.012903226,0.016129032,0.009677419,0,0.009677419,0.009677419,0.006451613
0.487096757,0.593548417,0.464516133,0.406451613,0.012903226,0.025806451,0.019354839,0.022580644,0.003225806,0.012903226,0.016129032,0.006451613,0.009677419,0.035483871,0.022580644,0.029032258
0.50967741,0.587096751,0.454838723,0.354838699,0.012903226,0.025806451,0.019354839,0.022580644,0.003225806,0.012903226,0.012903226,0.009677419,0.019354839,0.048387095,0.035483871,0.045161288
0.50967741,0.587096751,0.454838723,0.354838699,0.012903226,0.025806451,0.019354839,0.022580644,0.003225806,0.012903226,0.012903226,0.009677419,0.019354839,0.048387095,0.035483871,0.045161288
0.50967741,0.587096751,0.454838723,0.351612896,0.012903226,0.025806451,0.019354839,0.022580644,0.003225806,0.012903226,0.016129032,0.009677419,0.019354839,0.048387095,0.035483871,0.045161288
0.50967741,0.583870947,0.45161292,0.345161289,0.009677419,0.025806451,0.019354839,0.022580644,0.003225806,0.006451613,0.012903226,0.009677419,0.019354839,0.048387095,0.041935485,0.045161288
0.50967741,0.583870947,0.45161292,0.341935486,0.012903226,0.025806451,0.019354839,0.022580644,0.003225806,0.006451613,0.012903226,0.009677419,0.029032258,0.048387095,0.041935485,0.045161288
0.50967741,0.583870947,0.45161292,0.338709682,0.012903226,0.025806451,0.019354839,0.022580644,0.003225806,0.012903226,0.016129032,0.009677419,0.019354839,0.048387095,0.041935485,0.045161288
0.506451607,0.580645144,0.45161292,0.341935486,0.009677419,0.025806451,0.019354839,0.022580644,0.003225806,0.012903226,0.016129032,0.009677419,0.019354839,0.048387095,0.035483871,0.045161288
0.506451607,0.583870947,0.45161292,0.345161289,0.012903226,0.025806451,0.019354839,0.022580644,0.003225806,0.012903226,0.012903226,0.009677419,0.019354839,0.048387095,0.035483871,0.045161288
0.50967741,0.583870947,0.45161292,0.345161289,0.009677419,0.022580644,0.019354839,0.022580644,0,0.012903226,0.016129032,0.009677419,0.029032258,0.048387095,0.035483871,0.038709678
0.512903214,0.583870947,0.45161292,0.341935486,0.009677419,0.022580644,0.019354839,0.022580644,0.003225806,0.012903226,0.016129032,0.009677419,0.029032258,0.048387095,0.041935485,0.045161288
0.516129017,0.583870947,0.45161292,0.335483879,0.012903226,0.025806451,0.019354839,0.022580644,0.003225806,0.012903226,0.016129032,0.009677419,0.029032258,0.061290324,0.041935485,0.051612902
0.51935482,0.583870947,0.454838723,0.335483879,0.009677419,0.022580644,0.019354839,0.022580644,0.003225806,0.012903226,0.012903226,0.009677419,0.029032258,0.061290324,0.048387095,0.051612902
0.51935482,0.587096751,0.454838723,0.335483879,0.009677419,0.022580644,0.019354839,0.022580644,0.003225806,0.006451613,0.016129032,0.009677419,0.029032258,0.061290324,0.041935485,0.051612902
0.522580624,0.587096751,0.458064526,0.338709682,0.009677419,0.022580644,0.019354839,0.022580644,0.003225806,0.012903226,0.016129032,0.009677419,0.029032258,0.061290324,0.041935485,0.051612902
0.525806427,0.587096751,0.46129033,0.338709682,0.009677419,0.025806451,0.019354839,0.022580644,0.003225806,0.012903226,0.012903226,0.009677419,0.029032258,0.061290324,0.048387095,0.051612902
0.525806427,0.590322554,0.46129033,0.338709682,0.009677419,0.022580644,0.019354839,0.022580644,0.003225806,0.012903226,0.012903226,0.009677419,0.029032258,0.061290324,0.048387095,0.051612902
0.52903223,0.590322554,0.464516133,0.335483879,0.009677419,0.025806451,0.019354839,0.022580644,0.003225806,0.012903226,0.012903226,0.009677419,0.029032258,0.061290324,0.048387095,0.061290324
0.532258034,0.590322554,0.467741936,0.338709682,0.009677419,0.022580644,0.019354839,0.022580644,0.003225806,0.006451613,0.012903226,0.006451613,0.029032258,0.061290324,0.048387095,0.061290324
0.535483837,0.593548417,0.467741936,0.338709682,0.009677419,0.022580644,0.019354839,0.022580644,0.003225806,0.012903226,0.012903226,0.009677419,0.029032258,0.061290324,0.048387095,0.061290324
0.535483837,0.593548417,0.47096774,0.338709682,0.009677419,0.022580644,0.019354839,0.022580644,0.003225806,0.012903226,0.012903226,0.006451613,0.029032258,0.061290324,0.054838713,0.061290324
0.538709641,0.593548417,0.474193543,0.338709682,0.009677419,0.022580644,0.019354839,0.022580644,0.003225806,0.012903226,0.012903226,0.006451613,0.038709678,0.070967741,0.054838713,0.061290324
0.541935503,0.593548417,0.474193543,0.335483879,0.009677419,0.025806451,0.019354839,0.022580644,0.003225806,0.012903226,0.012903226,0.006451613,0.038709678,0.070967741,0.061290324,0.067741938
0.541935503,0.593548417,0.477419347,0.335483879,0.009677419,0.022580644,0.019354839,0.022580644,0.003225806,0.012903226,0.012903226,0.009677419,0.038709678,0.070967741,0.061290324,0.067741938
0.545161307,0.593548417,0.477419347,0.335483879,0.009677419,0.022580644,0.019354839,0.022580644,0,0.012903226,0.012903226,0.006451613,0.038709678,0.070967741,0.061290324,0.067741938
0.54838711,0.593548417,0.48064515,0.332258075,0.009677419,0.022580644,0.019354839,0.022580644,0.003225806,0.012903226,0.012903226,0.009677419,0.038709678,0.08387097,0.067741938,0.077419356
0.54838711,0.593548417,0.477419347,0.325806469,0.009677419,0.022580644,0.019354839,0.022580644,0.003225806,0.012903226,0.012903226,0.009677419,0.038709678,0.08387097,0.067741938,0.077419356
0.54838711,0.590322554,0.477419347,0.319354832,0.009677419,0.022580644,0.019354839,0.022580644,0.003225806,0.012903226,0.012903226,0.006451613,0.048387095,0.08387097,0.067741938,0.077419356
0.54838711,0.590322554,0.477419347,0.319354832,0.009677419,0.025806451,0.019354839,0.022580644,0.003225806,0.012903226,0.012903226,0.006451613,0.038709678,0.08387097,0.067741938,0.077419356
0.54838711,0.590322554,0.48064515,0.319354832,0.009677419,0.025806451,0.019354839,0.019354839,0.003225806,0.012903226,0.012903226,0.006451613,0.038709678,0.08387097,0.067741938,0.077419356
0.54838711,0.593548417,0.48064515,0.325806469,0.009677419,0.022580644,0.019354839,0.022580644,0.003225806,0.012903226,0.012903226,0.006451613,0.038709678,0.08387097,0.067741938,0.077419356
0.54838711,0.593548417,0.48064515,0.319354832,0.009677419,0.025806451,0.019354839,0.022580644,0.003225806,0.012903226,0.012903226,0.009677419,0.038709678,0.08387097,0.067741938,0.077419356
0.54838711,0.590322554,0.477419347,0.319354832,0.009677419,0.022580644,0.019354839,0.022580644,0.003225806,0.006451613,0.012903226,0.006451613,0.038709678,0.08387097,0.067741938,0.067741938
0.54838711,0.590322554,0.477419347,0.319354832,0.009677419,0.025806451,0.019354839,0.022580644,0.003225806,0.012903226,0.012903226,0.009677419,0.038709678,0.08387097,0.067741938,0.077419356
0.545161307,0.590322554,0.474193543,0.319354832,0.009677419,0.022580644,0.019354839,0.019354839,0.003225806,0.012903226,0.012903226,0.006451613,0.038709678,0.08387097,0.067741938,0.077419356
0.545161307,0.590322554,0.474193543,0.319354832,0.009677419,0.022580644,0.019354839,0.022580644,0.003225806,0.006451613,0.012903226,0.006451613,0.038709678,0.08387097,0.067741938,0.067741938
0.545161307,0.587096751,0.474193543,0.319354832,0.009677419,0.022580644,0.019354839,0.019354839,0.003225806,0.006451613,0.012903226,0.009677419,0.038709678,0.070967741,0.067741938,0.077419356
0.541935503,0.587096751,0.47096774,0.319354832,0.009677419,0.025806451,0.019354839,0.022580644,0.003225806,0.006451613,0.012903226,0.006451613,0.038709678,0.070967741,0.067741938,0.067741938
0.541935503,0.587096751,0.47096774,0.319354832,0.009677419,0.022580644,0.019354839,0.022580644,0.003225806,0.006451613,0.012903226,0.009677419,0.038709678,0.070967741,0.067741938,0.067741938
0.541935503,0.587096751,0.47096774,0.316129029,0.009677419,0.022580644,0.019354839,0.022580644,0.003225806,0.006451613,0.012903226,0.009677419,0.038709678,0.070967741,0.061290324,0.067741938
0.535483837,0.587096751,0.467741936,0.325806469,0.009677419,0.022580644,0.019354839,0.022580644,0.003225806,0.012903226,0.012903226,0.006451613,0.029032258,0.070967741,0.054838713,0.061290324
0.52903223,0.587096751,0.467741936,0.335483879,0.009677419,0.022580644,0.019354839,0.019354839,0.003225806,0.012903226,0.012903226,0.009677419,0.029032258,0.061290324,0.048387095,0.051612902
0.522580624,0.587096751,0.467741936,0.341935486,0.009677419,0.022580644,0.019354839,0.022580644,0.003225806,0.006451613,0.012903226,0.009677419,0.029032258,0.048387095,0.041935485,0.045161288
0.51935482,0.587096751,0.464516133,0.351612896,0.009677419,0.022580644,0.019354839,0.019354839,0,0.012903226,0.012903226,0.009677419,0.019354839,0.048387095,0.041935485,0.045161288
0.512903214,0.583870947,0.46129033,0.351612896,0.009677419,0.022580644,0.019354839,0.022580644,0.003225806,0.012903226,0.012903226,0.009677419,0.019354839,0.048387095,0.041935485,0.045161288
0.503225803,0.580645144,0.454838723,0.354838699,0.009677419,0.022580644,0.019354839,0.022580644,0,0.006451613,0.012903226,0.009677419,0.019354839,0.035483871,0.035483871,0.038709678
