position1,position2,position3,position4,position5,position6,position7,torque1,torque2,torque3,torque4,torque5,torque6,torque7
2.087099639,-0.306968497,8.73E-05,1.026969178,0.379417132,0.199787832,-0.946561887,29.95199966,7.741500378,-1.15199995,3.153999805,0.301666647,-0.699999988,0.997333407
2.081305133,-0.306759073,0.00010472,1.027894227,0.379434575,0.199752928,-0.946544443,29.31599808,7.624500275,-1.25999999,2.507999897,0.301666647,-0.600000024,0.935000062
2.075894655,-0.306026038,8.73E-05,1.02850509,0.37948694,0.199752928,-0.946509489,27.2879982,7.507500172,-1.15199995,1.646666527,0.120666668,-0.600000024,0.748000026
2.071496444,-0.305258082,0.00010472,1.028609819,0.379504383,0.199770388,-0.946544443,28.12799835,8.209500313,-1.367999911,2.241999865,0.301666647,-0.650000036,0.935000062
2.066679319,-0.304001436,0.00010472,1.028574865,0.379504383,0.199752928,-0.94657933,33.51599884,10.19850063,-1.84799993,4.243332863,0.482666671,-0.650000036,1.059666634
2.063380594,-0.301819775,0.00010472,1.028557421,0.37952186,0.199752928,-0.946561887,32.54399872,9.204000473,-1.536000013,3.774666548,0.4223333,-0.550000012,1.059666634
2.06043101,-0.29834658,8.73E-05,1.028627262,0.379539304,0.19970058,-0.946544443,29.59199905,8.131500244,-1.427999973,2.875333071,0.4223333,-0.450000018,0.935000062
2.058092222,-0.295466804,3.49E-05,1.028784322,0.379626556,0.19970058,-0.946474602,25.87199974,6.025500298,-0.743999958,1.165333271,0.120666668,-0.550000012,0.748000026
2.055386983,-0.292185556,5.24E-05,1.028871607,0.379644033,0.199665659,-0.946439714,25.9319973,8.385000229,-1.559999943,1.1146667,0.120666668,-0.550000012,0.498666704
2.052332604,-0.28829348,8.73E-05,1.02883672,0.379626556,0.199630755,-0.946474602,30.02399826,9.925499916,-2.256000042,2.621999979,0.301666647,-0.400000036,0.748000026
2.049103787,-0.283563639,6.98E-05,1.028801766,0.379626556,0.199595851,-0.946474602,31.6799984,7.819499969,-1.475999951,3.191999912,0.301666647,-0.400000036,0.810333371
2.046939569,-0.279793735,3.49E-05,1.02881921,0.379644033,0.199560947,-0.946439714,29.74799728,5.635499954,-0.611999989,2.203999996,0.120666668,-0.400000036,0.68566668
2.044880147,-0.275465316,0,1.028906495,0.379696364,0.199560947,-0.946387317,28.61999893,3.627000093,-0.096000001,1.519999981,-0.060333334,-0.5,0.498666704
2.043099823,-0.272376082,1.75E-05,1.028906495,0.379696364,0.199508583,-0.946387317,29.29199982,5.811000347,-1.031999946,2.178666592,0.120666668,-0.450000018,0.498666704
2.041284746,-0.26919958,6.98E-05,1.028906495,0.37967892,0.199438774,-0.946369873,30.16799927,8.81400013,-1.967999935,2.546000004,0.241333336,-0.349999994,0.56099999
2.039993246,-0.266633957,0.00010472,1.028941382,0.379713841,0.199351506,-0.946334985,29.03999901,9.535500526,-2.411999941,2.241999865,0.241333336,-0.300000012,0.498666704
2.038893627,-0.263405091,8.73E-05,1.029046111,0.379713841,0.199299142,-0.946300098,29.41199875,8.229000092,-2.051999807,2.330666542,0.241333336,-0.300000012,0.498666704
2.038143148,-0.259844611,5.24E-05,1.029168284,0.379731285,0.199281698,-0.946212813,29.25599861,6.59100008,-1.536000013,2.001333237,0.060333334,-0.349999994,0.374000013
2.037706789,-0.256196879,5.24E-05,1.029185727,0.379731285,0.199264238,-0.9462477,30.40799904,6.786000252,-1.451999903,2.596666574,0.241333336,-0.300000012,0.498666704
2.037671902,-0.253072742,5.24E-05,1.029203238,0.379731285,0.199211873,-0.946212813,29.57999992,6.727499962,-1.367999911,2.21666646,0.120666668,-0.349999994,0.436333328
2.037724233,-0.249477358,6.98E-05,1.029273012,0.379731285,0.199176969,-0.946195369,28.19999886,8.989500046,-2.32799983,1.836666584,0.120666668,-0.25,0.436333328
2.03775912,-0.245480552,0.000139626,1.029360297,0.379748729,0.199107161,-0.946177926,27.56399918,9.906000137,-2.807999849,1.380666614,0.180999994,-0.200000018,0.311666667
2.037671902,-0.240227117,0.000122173,1.029377741,0.379748729,0.199089701,-0.946177926,28.3920002,10.1789999,-2.795999765,1.659333348,0.241333336,-0.200000018,0.311666667
2.037602127,-0.235078395,6.98E-05,1.029377741,0.379766206,0.199054797,-0.946177926,28.90799904,6.610500336,-1.523999929,1.760666609,0.180999994,-0.300000012,0.311666667
2.037514775,-0.22982496,3.49E-05,1.029360297,0.379766206,0.199019892,-0.946177926,29.49599838,7.078500271,-1.883999825,2.178666592,0.120666668,-0.349999994,0.374000013
2.037479888,-0.22321015,8.73E-05,1.029377741,0.379766206,0.198827912,-0.946160415,29.33999825,9.671999931,-2.471999884,1.849333286,0.180999994,-0.349999994,0.311666667
2.037497331,-0.215059463,0.00010472,1.029395185,0.379766206,0.198653375,-0.946160415,28.16399765,10.06200027,-2.67599988,1.431333303,0.120666668,-0.300000012,0.311666667
2.037549663,-0.208078152,6.98E-05,1.029412629,0.379783649,0.198531202,-0.946125528,27.0719986,6.64950037,-1.679999948,1.000666618,0.060333334,-0.349999994,0.311666667
2.037462444,-0.199927464,0,1.029395185,0.379801093,0.198304318,-0.946142972,29.38799858,5.070000172,-0.659999967,1.519999981,0,-0.600000024,0.311666667
2.037252986,-0.19081684,0,1.029360297,0.379801093,0.196925499,-0.946160415,30.52799797,5.342999935,-0.959999919,1.899999976,0.060333334,-0.550000012,0.311666667
2.037200655,-0.181496792,6.98E-05,1.029360297,0.379783649,0.195057991,-0.946177926,29.74799728,7.819499969,-1.84799993,1.709999919,0.120666668,-0.450000018,0.374000013
2.037252986,-0.173869698,5.24E-05,1.029360297,0.379801093,0.192981058,-0.946160415,28.23599815,7.195500374,-1.751999974,0.949999988,0.120666668,-0.5,0.311666667
2.037252986,-0.164008595,0,1.029238125,0.379801093,0.190293246,-0.946125528,27.99600029,3.08100009,-0.275999993,0.329333335,-0.060333334,-0.550000012,0.249333352
2.037165768,-0.156346598,-0.000139626,1.028923938,0.379801093,0.187465818,-0.946142972,29.05199814,0.116999999,1.019999981,1.013333321,-0.180999994,-0.699999988,0.311666667
2.037026085,-0.148719504,-6.98E-05,1.028295632,0.37967892,0.183765722,-0.946160415,30.89999771,3.197999954,-0.107999995,1.722666621,-0.180999994,-0.699999988,0.311666667
2.036921423,-0.141685829,3.49E-05,1.02752771,0.379155343,0.179507111,-0.946142972,31.15199852,10.02299976,-2.519999981,1.494666576,-0.060333334,-0.550000012,0.374000013
2.037078549,-0.13273229,0.00010472,1.026148858,0.378195407,0.174375849,-0.94609064,27.1799984,9.106500626,-2.43599987,-0.063333333,-0.120666668,-0.450000018,0.187000006
2.037113437,-0.123726395,-3.49E-05,1.024857358,0.377357643,0.167464346,-0.946073197,26.57999802,4.289999962,-0.93599999,-0.848666668,-0.4223333,-0.800000072,0.124666676
2.037026085,-0.114755395,-0.00010472,1.023199274,0.375751923,0.159051853,-0.946055753,29.05199814,0.662999988,0.491999984,0.481333315,-0.361999989,-0.850000024,0.124666676
2.03678174,-0.107372655,-0.00010472,1.021523746,0.374250965,0.151512028,-0.946073197,32.36399841,2.359499931,0.23999998,2.026666641,-0.361999989,-1,0.187000006
2.03678174,-0.09906489,0,1.019656271,0.371859846,0.143640589,-0.946020799,30.94799995,6.766499996,-1.655999899,1.203333259,-0.120666668,-0.650000036,0
2.03695631,-0.091402893,1.75E-05,1.018137803,0.369782913,0.136955989,-0.945846295,27.0359993,6.045000076,-2.027999878,-0.861333311,-0.482666671,-0.800000072,-0.187000006
2.037043529,-0.083095128,0,1.016479786,0.367409271,0.131283663,-0.94575901,25.73999977,5.284500122,-1.523999929,-1.570666552,-0.482666671,-0.950000048,-0.249333352
2.03695631,-0.074804808,-6.98E-05,1.01475186,0.365524319,0.126396746,-0.945671725,27.97199821,2.398499966,-0.395999968,-0.266000003,-0.361999989,-0.950000048,-0.249333352
2.036816628,-0.066915925,-6.98E-05,1.012762213,0.36362189,0.122103231,-0.945671725,31.00799751,1.735499978,-0.059999995,1.026000023,-0.241333336,-0.75,-0.249333352
2.036869092,-0.06010914,-5.24E-05,1.011261255,0.362592145,0.119240891,-0.94560195,29.80799866,2.983500004,-0.659999967,0.266000003,-0.361999989,-0.650000036,-0.374000013
2.037078549,-0.051975904,-1.75E-05,1.0097079,0.362173263,0.116797432,-0.945532109,27.75599861,4.757999897,-1.296000004,-0.734666646,-0.4223333,-0.75,-0.311666667
2.037392669,-0.046460664,3.49E-05,1.008747963,0.362051091,0.115610611,-0.945444824,26.26799965,7.429500103,-2.315999985,-1.013333321,-0.361999989,-0.550000012,-0.498666704
2.037724233,-0.038728858,1.75E-05,1.007561125,0.361946395,0.114685587,-0.945444824,28.4279995,5.421000004,-1.715999961,-0.55733335,-0.361999989,-0.600000024,-0.374000013
2.038020909,-0.031503192,-6.98E-05,1.006444129,0.361876554,0.114580866,-0.945479778,29.63999748,1.657500029,-0.107999995,0.633333266,-0.361999989,-0.800000072,-0.249333352
2.038404937,-0.023841199,-0.00010472,1.005990326,0.361824223,0.114580866,-0.945497222,29.56799889,-0.253500015,0.755999982,0.266000003,-0.361999989,-0.850000024,-0.249333352
2.038806408,-0.016929694,-0.000139626,1.005466749,0.361789302,0.114598318,-0.945532109,29.47200012,0.624000013,0.707999945,-0.050666668,-0.361999989,-0.900000036,-0.062333338
2.039399761,-0.010873402,-6.98E-05,1.004436971,0.36170205,0.114580866,-0.94560195,28.63199806,4.328999996,-0.588,0.379999995,-0.180999994,-0.900000036,0
2.039853563,-0.004415683,-5.24E-05,1.003546876,0.361614765,0.11451105,-0.945636838,28.58399963,4.855500221,-0.635999978,0.012666667,-0.180999994,-0.900000036,0.187000006
2.039993246,0.00270526,-0.000122173,1.001853905,0.361544957,0.114493598,-0.945793898,30.14399719,0.916500032,1.031999946,1.545333385,-0.120666668,-0.950000048,0.56099999
2.04001069,0.008813913,-0.000244346,1.000126046,0.361510037,0.114493598,-0.94591607,30.75599861,-3.50999999,2.627999783,1.861999989,-0.120666668,-1.100000024,0.810333371
2.039975802,0.014119714,-0.000279253,0.998101444,0.361475149,0.114476146,-0.945985912,32.54399872,-3.666000128,2.855999947,2.077333212,-0.060333334,-1.149999976,0.872666657
2.039975802,0.01876229,-0.000226893,0.994942402,0.361405341,0.11442379,-0.946055753,32.95199966,0.019500002,1.73999989,2.773999929,0.060333334,-1.050000072,1.059666634
2.04001069,0.022584561,-0.000174533,0.991800804,0.36137042,0.114371425,-0.94609064,32.14799881,2.535000086,0.923999965,2.647333145,0.241333336,-0.850000024,1.121999979
2.040097908,0.026267205,-0.00015708,0.988973393,0.361352977,0.114301609,-0.946073197,31.39199829,2.535000086,0.683999956,2.507999897,0.180999994,-0.800000072,0.997333407
2.040115352,0.030508356,-0.000174533,0.986093584,0.3613355,0.114301609,-0.946055753,32.53199768,0.740999997,1.248000026,3.07799983,0.180999994,-0.850000024,0.935000062
2.040063021,0.034417893,-0.000226893,0.983685021,0.361318056,0.114301609,-0.946073197,33.4679985,-0.85800004,1.835999966,3.318666697,0.060333334,-0.950000048,1.059666634
2.040080465,0.038379788,-0.000226893,0.981224127,0.361283168,0.114301609,-0.94609064,33.20399857,-1.384500027,2.159999847,2.875333071,0.180999994,-0.950000048,1.121999979
2.040132796,0.041224677,-0.000226893,0.979426426,0.361248248,0.114301609,-0.94609064,32.55599976,-0.740999997,1.824000001,2.710666656,0.120666668,-1,1.121999979
2.040202571,0.043511059,-0.00020944,0.977716011,0.361213327,0.114266705,-0.94609064,32.23199844,-0.0195,1.583999872,2.938666582,0.180999994,-0.950000048,1.121999979
2.040202571,0.04553564,-0.000191986,0.976249941,0.36117844,0.114231801,-0.94609064,32.57999802,0.253500015,1.536000013,2.92599988,0.120666668,-0.850000024,0.997333407
2.040202571,0.047228611,-0.000191986,0.975010706,0.361073711,0.114196897,-0.946073197,32.67599869,-0.448500007,1.763999939,2.837333202,0.060333334,-0.950000048,0.997333407
2.040185127,0.048520153,-0.00020944,0.973771537,0.361021346,0.114161984,-0.94609064,32.57999802,0.078000002,1.463999987,2.72333312,0.120666668,-0.950000048,0.997333407
2.040220147,0.049602257,-0.000226893,0.972200738,0.360986459,0.114074716,-0.94609064,31.84799957,-2.262000084,2.32799983,2.292666435,0,-1,1.121999979
2.040202571,0.049637166,-0.000226893,0.970560164,0.360916651,0.113690746,-0.94609064,31.94399834,-0.546000004,1.703999877,3.07799983,0.180999994,-0.950000048,0.997333407
2.040167683,0.049445177,-0.000174533,0.968971921,0.360899174,0.113010067,-0.94609064,33.05999756,-0.253500015,1.787999988,3.305999994,0.120666668,-1,1.059666634
2.040097908,0.048886674,-3.49E-05,0.967750196,0.36088173,0.111980323,-0.946108084,34.07999802,0.85800004,1.212000012,3.28066659,0.180999994,-1,1.184333444
2.040150239,0.04845034,0.000331613,0.966702975,0.36084681,0.110252447,-0.946125528,33,-0.42900002,1.871999979,3.369333029,0.241333336,-0.850000024,1.121999979
2.040132796,0.047996554,0.00153589,0.966650577,0.36084681,0.10810569,-0.946125528,33.05999756,-2.340000153,2.615999699,3.318666697,0.180999994,-1,1.121999979
2.040185127,0.046879546,0.003769911,0.966668087,0.36084681,0.10536553,-0.946108084,31.7159977,-2.320500135,2.424000025,2.811999798,0.180999994,-0.950000048,0.997333407
2.040132796,0.045727624,0.006161012,0.966633133,0.36084681,0.101962135,-0.946125528,33.56399918,-0.253500015,1.787999988,3.267999887,0.180999994,-0.850000024,1.059666634
2.040167683,0.044017205,0.009075712,0.966650577,0.360829366,0.097546456,-0.946125528,32.12399673,0.312000006,1.607999921,2.837333202,0.120666668,-0.850000024,1.184333444
2.040167683,0.042184609,0.012653637,0.966650577,0.360829366,0.090408052,-0.946108084,31.99199867,-0.760500014,1.643999934,2.875333071,0.180999994,-0.850000024,1.121999979
2.040150239,0.040334561,0.016336282,0.966650577,0.360829366,0.08173377,-0.946108084,32.53199768,-1.325999975,2.087999821,2.837333202,0.060333334,-0.950000048,1.059666634
2.040097908,0.038205255,0.019442967,0.966598246,0.360794478,0.072884952,-0.946125528,32.98799896,1.150500059,1.223999977,3.052666664,0.180999994,-0.900000036,1.059666634
2.04001069,0.036128314,0.021973694,0.966510961,0.360777001,0.064088489,-0.946160415,32.36399841,0.585000038,1.775999904,2.799333096,0.180999994,-1.200000048,1.24666667
2.039748901,0.034033921,0.024207716,0.966319013,0.360759558,0.055606192,-0.946177926,31.84799957,0.585000038,1.727999926,2.393999815,0.060333334,-1.600000143,1.309000015
2.039382317,0.032306044,0.026005406,0.965830323,0.360794478,0.049131019,-0.946177926,30.98399925,-1.384500027,2.424000025,2.140666485,-0.060333334,-1.800000072,1.24666667
2.038631838,0.030630528,0.027855454,0.965132176,0.360777001,0.043406338,-0.946212813,32.56800079,-2.242500067,2.89199996,3.014666557,0,-1.900000095,1.24666667
2.037497331,0.029251718,0.029792771,0.964730771,0.360759558,0.040037851,-0.946230257,33.27599716,-0.975000024,2.303999901,3.07799983,0,-2,1.309000015
2.036048705,0.028204522,0.031189033,0.964311855,0.360777001,0.038240164,-0.946212813,31.05599976,1.131000042,1.667999864,1.823999882,0,-2.050000191,1.24666667
2.03433829,0.027820548,0.032236231,0.96357882,0.360777001,0.037716565,-0.946212813,31.54799843,-0.253500015,1.967999935,2.31799984,-0.060333334,-2.050000191,1.24666667
2.032977015,0.027663469,0.03244567,0.963002845,0.360777001,0.037507124,-0.946160415,32.44799805,-1.521000028,2.315999985,2.647333145,0,-1.950000048,1.059666634
2.031301487,0.027663469,0.032463124,0.962426937,0.360777001,0.037245327,-0.946125528,32.15999603,-2.886000156,2.67599988,1.963333368,-0.180999994,-2,0.997333407
2.029748065,0.027558749,0.032602751,0.961205211,0.360794478,0.037105699,-0.946108084,30.97199821,-1.774500012,2.171999931,1.747999907,-0.120666668,-1.850000024,0.872666657
2.028299439,0.027488937,0.032707469,0.96015799,0.360777001,0.037018434,-0.946108084,31.10399818,-0.994500041,2.039999962,1.823999882,-0.180999994,-1.850000024,0.935000062
2.026955608,0.027331856,0.032847096,0.958569747,0.360777001,0.036896262,-0.946055753,31.30799866,-0.838500023,1.9799999,2.178666592,-0.120666668,-1.800000072,0.748000026
2.025716439,0.02729695,0.032969271,0.956422973,0.360777001,0.036826445,-0.946020799,28.59599876,-1.579500079,1.955999851,0.532000005,-0.241333336,-1.800000072,0.56099999
2.024337587,0.027314404,0.033021629,0.95336866,0.360759558,0.036704273,-0.946073197,31.16399956,-1.813500047,2.159999847,1.963333368,-0.180999994,-1.800000072,0.748000026
2.023168193,0.02729695,0.033056537,0.949162397,0.360724637,0.0365821,-0.946073197,32.97599792,-1.07249999,2.003999949,3.014666557,-0.120666668,-1.750000119,0.935000062
2.022557397,0.027262044,0.033073989,0.945793898,0.360724637,0.036512288,-0.946073197,30.65999985,-1.014000058,1.895999908,1.785999894,-0.180999994,-1.700000048,0.872666657
2.021911581,0.02729695,0.033091443,0.940837156,0.36068975,0.036459928,-0.94609064,32.35200119,-1.871999979,2.32799983,2.06466651,-0.060333334,-1.800000072,0.748000026
2.021789342,0.02729695,0.033108895,0.934466741,0.360672306,0.03642502,-0.946055753,29.73599815,-1.560000062,2.063999891,1.608666539,-0.180999994,-1.800000072,0.748000026
2.021667236,0.027279496,0.033143803,0.927921757,0.360602465,0.036390116,-0.946073197,31.59599876,-1.28700006,2.051999807,2.685333252,-0.120666668,-1.700000048,0.810333371
2.021544997,0.027244589,0.033161255,0.920224821,0.360340676,0.036355207,-0.94609064,32.73599625,-1.033500075,2.027999878,3.07799983,-0.060333334,-1.700000048,0.935000062
2.021492665,0.027262044,0.033178709,0.913941692,0.359799621,0.036320303,-0.94609064,33.05999756,-1.579500079,2.123999834,3.33133316,-0.180999994,-1.700000048,0.935000062
2.021475222,0.027279496,0.033178709,0.907169806,0.358804797,0.036320303,-0.94609064,32.30399704,-2.067000151,2.256000042,3.027333021,-0.120666668,-1.700000048,0.935000062
2.021527553,0.027244589,0.033196162,0.899961561,0.35732125,0.036302847,-0.94609064,31.48799896,-1.36500001,1.943999887,2.444666624,-0.120666668,-1.700000048,0.872666657
2.021544997,0.027209683,0.033248522,0.893730763,0.356082081,0.036285395,-0.946055753,30.91199875,-1.07249999,1.835999966,2.102666616,-0.060333334,-1.700000048,0.810333371
2.021527553,0.027174777,0.033300882,0.886784307,0.354982529,0.036250487,-0.946055753,31.95599937,-1.131000042,1.883999825,3.457999945,0.060333334,-1.650000095,0.810333371
2.021388003,0.027192229,0.033300882,0.879488843,0.35454617,0.036250487,-0.946108084,34.09199905,-1.50150001,2.171999931,3.926666737,0.120666668,-1.700000048,0.997333407
2.021405447,0.027192229,0.033335788,0.87365945,0.354493839,0.036215583,-0.94609064,33,-1.345499992,2.003999949,3.483333111,0,-1.600000143,0.935000062
2.021388003,0.027209683,0.033353242,0.866608331,0.354476362,0.036215583,-0.94609064,33.3239975,-1.911000013,2.207999945,3.711333036,0.120666668,-1.550000072,0.935000062
2.021440334,0.027174777,0.033370694,0.861110568,0.354458918,0.036215583,-0.946073197,31.69199753,-1.170000076,1.775999904,2.888000011,0,-1.700000048,0.935000062
2.021440334,0.027104963,0.033423055,0.854199066,0.354458918,0.036198127,-0.946055753,32.17200089,-0.85800004,1.679999948,3.17933321,0.060333334,-1.650000095,0.935000062
2.021353116,0.027139869,0.033423055,0.847147881,0.354423997,0.036180675,-0.94609064,34.33200073,-1.423500061,2.063999891,4.686666489,0.120666668,-1.600000143,1.059666634
2.021318228,0.027139869,0.033405602,0.842383153,0.354406554,0.036163223,-0.946108084,34.63199997,-1.443000078,2.063999891,4.737333298,0.241333336,-1.550000072,1.059666634
2.021300652,0.027139869,0.033423055,0.837251907,0.354406554,0.036163223,-0.946108084,34.70399857,-1.579500079,2.039999962,4.58533287,0.120666668,-1.550000072,0.997333407
2.021353116,0.027122417,0.033423055,0.832766412,0.35438911,0.036163223,-0.94609064,32.90399933,-1.443000078,1.883999825,3.901333094,0.120666668,-1.550000072,0.997333407
2.021388003,0.027052603,0.033440509,0.828612546,0.354371666,0.036128314,-0.94609064,32.32799911,-1.267500043,1.835999966,3.647999763,0.060333334,-1.600000143,0.872666657
2.021353116,0.026947884,0.033457963,0.824057209,0.354371666,0.036128314,-0.94609064,33.13199615,-1.033500075,1.84799993,3.88866663,0.120666668,-1.5,0.935000062
2.021318228,0.026843164,0.033457963,0.819571713,0.354354189,0.036128314,-0.94609064,33.56399918,-2.105999947,2.075999975,3.9393332,0.120666668,-1.5,0.997333407
2.021283208,0.026459192,0.033457963,0.814684813,0.354336746,0.036128314,-0.946108084,33.84000015,-3.061500072,2.339999914,4.43333292,0.120666668,-1.5,1.059666634
2.021265764,0.02549926,0.033440509,0.809099764,0.354319302,0.036128314,-0.946125528,34.41600037,-3.50999999,2.651999712,4.863999844,0.120666668,-1.550000072,1.059666634
2.021213433,0.024260076,0.033492869,0.804614269,0.354284381,0.03609341,-0.946142972,35.30400085,-0.409500003,1.655999899,5.357999802,0.241333336,-1.5,1.184333444
2.021126214,0.02289872,0.033492869,0.801210816,0.354284381,0.036075954,-0.946177926,36.2159996,-1.443000078,2.087999821,5.813999653,0.301666647,-1.5,1.24666667
2.021161102,0.021101031,0.033492869,0.798156503,0.354249494,0.036058502,-0.946177926,34.59599686,-2.340000153,2.339999914,4.90199995,0.241333336,-1.5,1.309000015
2.021213433,0.019111356,0.033475415,0.795782894,0.354249494,0.036058502,-0.946177926,33.5039978,-2.398499966,2.447999954,4.471333027,0.180999994,-1.550000072,1.184333444
2.021178546,0.0169646,0.033475415,0.793129986,0.354249494,0.036058502,-0.946177926,34.24799728,-2.047500134,2.519999981,4.889333248,0.180999994,-1.650000095,1.24666667
2.021161102,0.014224433,0.033527775,0.789918546,0.354214573,0.03604105,-0.946177926,34.5359993,-0.42900002,1.943999887,5.167999744,0.301666647,-1.5,1.184333444
2.021038863,0.01123992,0.033510321,0.787405321,0.354179652,0.036023594,-0.946212813,36.49200058,-1.852500081,2.32799983,5.978666306,0.301666647,-1.5,1.371333361
2.021038863,0.007836528,0.033510321,0.785083977,0.354162209,0.036023594,-0.946212813,35.52000046,-2.378999949,2.411999941,5.61133337,0.301666647,-1.450000048,1.371333361
2.021003975,0.005288348,0.033545229,0.783425959,0.354109844,0.03598869,-0.946230257,36.02399826,-0.097500004,1.763999939,5.776000023,0.361999989,-1.399999976,1.433666706
2.021038863,0.002687807,0.033562681,0.781540974,0.354040036,0.035971238,-0.946212813,34.31999969,1.677000046,1.223999977,5.243999958,0.301666647,-1.300000072,1.371333361
2.021003975,0.000418879,0.033597587,0.779464041,0.353516425,0.035901421,-0.946212813,35.60400009,2.57400012,0.93599999,5.585999966,0.482666671,-1.149999976,1.433666706
2.021003975,-0.001256637,0.033562681,0.77712532,0.352312177,0.035883969,-0.946212813,35.39999771,0.85800004,1.415999889,5.408666134,0.361999989,-1.200000048,1.371333361
2.020969088,-0.002600541,0.033527775,0.775188003,0.350322496,0.035866517,-0.946230257,36.05999756,-1.735499978,2.207999945,5.598666191,0.361999989,-1.200000048,1.433666706
2.020986532,-0.004502949,0.033545229,0.772692155,0.34691911,0.035849061,-0.946212813,34.5359993,-0.799499989,1.63199985,4.496666431,0.120666668,-1.200000048,1.371333361
2.021056307,-0.006230825,0.033580135,0.769201483,0.341089683,0.035796705,-0.946177926,33.2159996,1.443000078,1.187999964,4.851333141,0.482666671,-0.950000048,1.121999979
2.020934201,-0.007871435,0.033632495,0.765047618,0.334090929,0.035709437,-0.946212813,35.96399689,4.15350008,0.384000003,6.219333172,0.603333294,-0.800000072,1.309000015
2.020969088,-0.009075712,0.033649948,0.760841355,0.327092142,0.035639624,-0.946177926,35.70000076,3.588000059,0.359999985,6.029333115,0.361999989,-0.699999988,1.184333444
2.020846982,-0.009546951,0.033615041,0.757437968,0.321699074,0.035604716,-0.946212813,37.76399994,1.443000078,0.863999963,6.523333549,0.4223333,-0.699999988,1.309000015
2.020934201,-0.009773844,0.033597587,0.753179374,0.316847061,0.035604716,-0.946177926,34.46399689,0.526499987,1.128000021,5.45933342,0.241333336,-0.800000072,1.184333444
2.020881869,-0.010000737,0.033615041,0.748868448,0.312832811,0.035604716,-0.946177926,36.5039978,1.833000064,0.791999936,5.839333534,0.180999994,-0.75,1.184333444
2.020916757,-0.010122909,0.033632495,0.745185763,0.309918115,0.035587264,-0.946160415,35.85599899,3.256500006,0.407999963,5.776000023,0.180999994,-0.699999988,1.184333444
2.020811961,-0.010122909,0.033615041,0.741712601,0.307893546,0.035569812,-0.946177926,38.37599945,2.281500101,0.923999965,7.435333252,0.361999989,-0.650000036,1.309000015
2.020811961,-0.009983284,0.033580135,0.739495985,0.307736453,0.035587264,-0.946195369,37.93199539,0.312000006,1.39199996,6.915999889,0.301666647,-0.699999988,1.371333361
2.020864426,-0.009948377,0.033597587,0.738256817,0.307980798,0.035587264,-0.946177926,36.88799667,0.85800004,1.15199995,6.535999775,0.301666647,-0.75,1.24666667
2.020864426,-0.009930924,0.033615041,0.737733239,0.308626581,0.035587264,-0.946177926,36.98400116,2.047500134,0.827999949,6.523333549,0.301666647,-0.650000036,1.309000015
2.020969088,-0.00986111,0.033632495,0.737750683,0.309167636,0.035587264,-0.946125528,35.97599792,3.236999989,0.371999979,5.978666306,0.301666647,-0.650000036,1.184333444
2.021283208,-0.009546951,0.033632495,0.737733239,0.310005367,0.035587264,-0.946125528,37.22399902,2.671499968,0.588,6.649999619,0.361999989,-0.650000036,1.309000015
2.021911581,-0.008970992,0.033597587,0.737837968,0.311349298,0.035587264,-0.946142972,38.147995,1.092000008,1.103999972,7.207333088,0.482666671,-0.699999988,1.371333361
2.022819186,-0.0084823,0.033597587,0.738256817,0.313304058,0.035587264,-0.946142972,38.7840004,0.780000031,1.248000026,7.675999641,0.542999983,-0.75,1.371333361
2.024110686,-0.008133234,0.033597587,0.739112024,0.316812173,0.035604716,-0.946160415,39.13199997,1.248000026,1.163999915,7.916666031,0.482666671,-0.699999988,1.433666706
2.026152665,-0.007906342,0.033597587,0.741346083,0.321384921,0.035587264,-0.946177926,39.45599747,2.281500101,0.899999976,8.271333694,0.723999977,-0.650000036,1.496000051
2.028840593,-0.007731808,0.033615041,0.744505125,0.326777988,0.035587264,-0.946160415,38.0759964,2.105999947,1.055999994,7.650666237,0.784333348,-0.650000036,1.433666706
2.031249156,-0.007522369,0.033597587,0.747751385,0.331385657,0.035587264,-0.946125528,36.38399887,1.189499974,1.103999972,6.611999989,0.663666666,-0.75,1.309000015
2.034390621,-0.007400196,0.033580135,0.752010046,0.337232527,0.035604716,-0.946125528,35.02799988,1.111500025,1.115999937,6.485333443,0.663666666,-0.800000072,1.433666706
2.037008641,-0.00741765,0.033597587,0.755221419,0.341927447,0.035604716,-0.946177926,36.18000031,2.262000084,0.995999932,6.953999996,0.663666666,-0.800000072,1.558333278
2.039382317,-0.007365289,0.033580135,0.758659693,0.346447863,0.035604716,-0.946230257,37.52399826,1.911000013,1.296000004,7.599999905,1.085999966,-0.800000072,1.745333314
2.041843211,-0.007295476,0.033580135,0.762098034,0.350846074,0.035604716,-0.946300098,36.89999771,1.443000078,1.355999947,7.599999905,0.8446666,-0.800000072,1.807666779
2.043937654,-0.007225663,0.033562681,0.765431579,0.354179652,0.035604716,-0.946439714,34.45199966,0.897000015,1.536000013,6.320666313,0.8446666,-0.850000024,1.994666815
2.045333949,-0.00720821,0.033562681,0.768032156,0.355401411,0.035604716,-0.946596774,35.12400055,1.014000058,1.691999912,7.055333138,1.085999966,-0.850000024,2.181666851
2.045787619,-0.00726057,0.033580135,0.76967273,0.355645756,0.035604716,-0.946701503,35.12400055,2.028000116,1.296000004,6.991999626,1.025666595,-0.800000072,2.119333267
2.045752731,-0.007295476,0.033597587,0.770475606,0.355628279,0.035604716,-0.946823676,39.34799957,2.65199995,1.128000021,8.005332947,1.146333337,-0.800000072,2.243999958
